numcode,ccode,year,gpro,poldis,ecdis
23001,230,1969,0.045026,NA,NA
23001,230,1970,0.045026,NA,NA
23001,230,1971,0.045026,NA,NA
23001,230,1972,0.045026,NA,NA
23001,230,1973,0.045026,NA,NA
23001,230,1974,0.045026,NA,NA
23001,230,1975,0.045026,NA,NA
23001,230,1976,0.045026,NA,NA
23001,230,1977,0.045026,NA,NA
23001,230,1978,0.045026,NA,NA
23001,230,1979,0.045026,NA,NA
23001,230,1980,0.045026,0,0
23001,230,1981,0.045026,NA,NA
23001,230,1982,0.045026,NA,NA
23001,230,1983,0.045026,NA,NA
23001,230,1984,0.045026,NA,NA
23001,230,1985,0.045026,NA,NA
23001,230,1986,0.045026,NA,NA
23001,230,1987,0.045026,NA,NA
23001,230,1988,0.045026,NA,NA
23001,230,1989,0.045026,NA,NA
23001,230,1990,0.045026,0,0
23001,230,1991,0.046820799999999996,0,0
23001,230,1992,0.048615599999999995,0,0
23001,230,1993,0.0504104,0,0
23001,230,1994,0.0522052,0,0
23001,230,1995,0.054,0,0
23001,230,1996,0.054,0,0
23001,230,1997,0.054,0,0
23001,230,1998,0.054,0,0
23001,230,1999,0.0523,0,0
23001,230,2000,0.0506,0,0
23001,230,2001,0.0489,0,0
23001,230,2002,0.0472,0,0
23001,230,2003,0.0455,0,0
23001,230,2004,0.0438,0,0
23001,230,2005,0.0438,0,0
23001,230,2006,0.0438,0,0
23002,230,1946,0.1005933,NA,NA
23002,230,1947,0.1005933,NA,NA
23002,230,1948,0.1005933,NA,NA
23002,230,1949,0.1005933,NA,NA
23002,230,1950,0.1005933,NA,NA
23002,230,1951,0.1005933,NA,NA
23002,230,1952,0.1005933,NA,NA
23002,230,1953,0.1005933,NA,NA
23002,230,1954,0.1005933,NA,NA
23002,230,1955,0.1005933,NA,NA
23002,230,1956,0.1005933,NA,NA
23002,230,1957,0.1005933,NA,NA
23002,230,1958,0.1005933,NA,NA
23002,230,1959,0.1005933,NA,NA
23002,230,1960,0.1005933,NA,NA
23002,230,1961,0.1005933,NA,NA
23002,230,1962,0.1005933,NA,NA
23002,230,1963,0.1005933,NA,NA
23002,230,1964,0.1005933,NA,NA
23002,230,1965,0.1005933,NA,NA
23002,230,1966,0.1005933,NA,NA
23002,230,1967,0.1005933,NA,NA
23002,230,1968,0.1005933,NA,NA
23002,230,1969,0.1005933,NA,NA
23002,230,1970,0.1005933,NA,NA
23002,230,1971,0.1005933,NA,NA
23002,230,1972,0.1005933,NA,NA
23002,230,1973,0.1005933,NA,NA
23002,230,1974,0.1005933,NA,NA
23002,230,1975,0.1005933,NA,NA
23002,230,1976,0.1005933,NA,NA
23002,230,1977,0.1005933,NA,NA
23002,230,1978,0.1005933,NA,NA
23002,230,1979,0.1005933,NA,NA
23002,230,1980,0.1005933,0,0
23002,230,1981,0.1005933,NA,NA
23002,230,1982,0.1005933,NA,NA
23002,230,1983,0.1005933,NA,NA
23002,230,1984,0.1005933,NA,NA
23002,230,1985,0.1005933,NA,NA
23002,230,1986,0.1005933,NA,NA
23002,230,1987,0.1005933,NA,NA
23002,230,1988,0.1005933,NA,NA
23002,230,1989,0.1005933,NA,NA
23002,230,1990,0.1005933,0,0
23002,230,1991,0.11247464,0,0
23002,230,1992,0.12435598,0,0
23002,230,1993,0.13623732,0,0
23002,230,1994,0.14811866,0,0
23002,230,1995,0.16,0,0
23002,230,1996,0.16,0,0
23002,230,1997,0.16,0,0
23002,230,1998,0.16,0,0
23002,230,1999,0.15641666666666668,0,0
23002,230,2000,0.15283333333333335,0,0
23002,230,2001,0.14925,0,0
23002,230,2002,0.14566666666666667,0,0
23002,230,2003,0.14208333333333334,0,0
23002,230,2004,0.1385,0,0
23002,230,2005,0.1385,0,0
23002,230,2006,0.1385,0,0
23003,230,1946,0.0190956,NA,NA
23003,230,1947,0.0190956,NA,NA
23003,230,1948,0.0190956,NA,NA
23003,230,1949,0.0190956,NA,NA
23003,230,1950,0.0190956,NA,NA
23003,230,1951,0.0190956,NA,NA
23003,230,1952,0.0190956,NA,NA
23003,230,1953,0.0190956,NA,NA
23003,230,1954,0.0190956,NA,NA
23003,230,1955,0.0190956,NA,NA
23003,230,1956,0.0190956,NA,NA
23003,230,1957,0.0190956,NA,NA
23003,230,1958,0.0190956,NA,NA
23003,230,1959,0.0190956,NA,NA
23003,230,1960,0.0190956,NA,NA
23003,230,1961,0.0190956,NA,NA
23003,230,1962,0.0190956,NA,NA
23003,230,1963,0.0190956,NA,NA
23003,230,1964,0.0190956,NA,NA
23003,230,1965,0.0190956,NA,NA
23003,230,1966,0.0190956,NA,NA
23003,230,1967,0.0190956,NA,NA
23003,230,1968,0.0190956,NA,NA
23003,230,1969,0.0190956,NA,NA
23003,230,1970,0.0190956,NA,NA
23003,230,1971,0.0190956,NA,NA
23003,230,1972,0.0190956,NA,NA
23003,230,1973,0.0190956,NA,NA
23003,230,1974,0.0190956,NA,NA
23003,230,1975,0.0190956,NA,NA
23003,230,1976,0.0190956,NA,NA
23003,230,1977,0.0190956,NA,NA
23003,230,1978,0.0190956,NA,NA
23003,230,1979,0.0190956,NA,NA
23003,230,1980,0.0190956,3,3
23003,230,1981,0.0190956,NA,NA
23003,230,1982,0.0190956,NA,NA
23003,230,1983,0.0190956,NA,NA
23003,230,1984,0.0190956,NA,NA
23003,230,1985,0.0190956,NA,NA
23003,230,1986,0.0190956,NA,NA
23003,230,1987,0.0190956,NA,NA
23003,230,1988,0.0190956,NA,NA
23003,230,1989,0.0190956,NA,NA
23003,230,1990,0.0190956,2,3
23003,230,1991,0.01907648,2,3
23003,230,1992,0.01905736,2,3
23003,230,1993,0.01903824,2,3
23003,230,1994,0.01901912,2,3
23003,230,1995,0.019,2,3
23003,230,1996,0.019,2,3
23003,230,1997,0.019,2,3
23003,230,1998,0.019,2,3
23003,230,1999,0.018833333333333334,2,3
23003,230,2000,0.018666666666666665,2,3
23003,230,2001,0.0185,2,3
23003,230,2002,0.018333333333333333,2,3
23003,230,2003,0.018166666666666664,2,3
23003,230,2004,0.018,2,3
23003,230,2005,0.018,2,3
23003,230,2006,0.018,2,3
25501,255,1946,0.0233079,NA,NA
25501,255,1947,0.0233079,NA,NA
25501,255,1948,0.0233079,NA,NA
25501,255,1949,0.0233079,NA,NA
25501,255,1950,0.0233079,NA,NA
25501,255,1951,0.0233079,NA,NA
25501,255,1952,0.0233079,NA,NA
25501,255,1953,0.0233079,NA,NA
25501,255,1954,0.0233079,NA,NA
25501,255,1955,0.0233079,NA,NA
25501,255,1956,0.0233079,NA,NA
25501,255,1957,0.0233079,NA,NA
25501,255,1958,0.0233079,NA,NA
25501,255,1959,0.0233079,NA,NA
25501,255,1960,0.0233079,NA,NA
25501,255,1961,0.0233079,NA,NA
25501,255,1962,0.0233079,NA,NA
25501,255,1963,0.0233079,NA,NA
25501,255,1964,0.0233079,NA,NA
25501,255,1965,0.0233079,NA,NA
25501,255,1966,0.0233079,NA,NA
25501,255,1967,0.0233079,NA,NA
25501,255,1968,0.0233079,NA,NA
25501,255,1969,0.0233079,NA,NA
25501,255,1970,0.0233079,NA,NA
25501,255,1971,0.0233079,NA,NA
25501,255,1972,0.0233079,NA,NA
25501,255,1973,0.0233079,NA,NA
25501,255,1974,0.0233079,NA,NA
25501,255,1975,0.0233079,NA,NA
25501,255,1976,0.0233079,NA,NA
25501,255,1977,0.0233079,NA,NA
25501,255,1978,0.0233079,NA,NA
25501,255,1979,0.0233079,NA,NA
25501,255,1980,0.0233079,NA,NA
25501,255,1981,0.0233079,NA,NA
25501,255,1982,0.0233079,NA,NA
25501,255,1983,0.0233079,NA,NA
25501,255,1984,0.0233079,NA,NA
25501,255,1985,0.0233079,NA,NA
25501,255,1986,0.0233079,NA,NA
25501,255,1987,0.0233079,NA,NA
25501,255,1988,0.0233079,NA,NA
25501,255,1989,0.0233079,NA,NA
25501,255,1990,0.0233079,4,1
25501,255,1991,0.02344632,4,1
25501,255,1992,0.02358474,4,1
25501,255,1993,0.02372316,4,1
25501,255,1994,0.02386158,3,1
25501,255,1995,0.024,3,1
25501,255,1996,0.024,3,1
25501,255,1997,0.024,3,1
25501,255,1998,0.024,3,1
25501,255,1999,0.023733333333333335,1,1
25501,255,2000,0.023466666666666667,1,1
25501,255,2001,0.0232,1,1
25501,255,2002,0.022933333333333333,1,1
25501,255,2003,0.02266666666666667,1,1
25501,255,2004,0.0224,1,2
25501,255,2005,0.0224,1,2
25501,255,2006,0.0224,1,2
26001,260,1950,NA,NA,NA
26001,260,1951,NA,NA,NA
26001,260,1952,NA,NA,NA
26001,260,1953,NA,NA,NA
26001,260,1954,NA,NA,NA
26001,260,1955,NA,NA,NA
26001,260,1956,NA,NA,NA
26001,260,1957,NA,NA,NA
26001,260,1958,NA,NA,NA
26001,260,1959,NA,NA,NA
26001,260,1960,NA,NA,NA
26001,260,1961,NA,NA,NA
26001,260,1962,NA,NA,NA
26001,260,1963,NA,NA,NA
26001,260,1964,NA,NA,NA
26001,260,1965,NA,NA,NA
26001,260,1966,NA,NA,NA
26001,260,1967,NA,NA,NA
26001,260,1968,NA,NA,NA
26001,260,1969,NA,NA,NA
26001,260,1970,NA,NA,NA
26001,260,1971,NA,NA,NA
26001,260,1972,NA,NA,NA
26001,260,1973,NA,NA,NA
26001,260,1974,NA,NA,NA
26001,260,1975,NA,NA,NA
26001,260,1976,NA,NA,NA
26001,260,1977,NA,NA,NA
26001,260,1978,NA,NA,NA
26001,260,1979,NA,NA,NA
26001,260,1980,NA,4,1
26001,260,1981,NA,NA,NA
26001,260,1982,NA,NA,NA
26001,260,1983,NA,NA,NA
26001,260,1984,NA,NA,NA
26001,260,1985,NA,NA,NA
26001,260,1986,NA,NA,NA
26001,260,1987,NA,NA,NA
26001,260,1988,NA,NA,NA
26001,260,1989,NA,NA,NA
26501,265,1950,NA,NA,NA
26501,265,1951,NA,NA,NA
26501,265,1952,NA,NA,NA
26501,265,1953,NA,NA,NA
26501,265,1954,NA,NA,NA
26501,265,1955,NA,NA,NA
26501,265,1956,NA,NA,NA
26501,265,1957,NA,NA,NA
26501,265,1958,NA,NA,NA
26501,265,1959,NA,NA,NA
26501,265,1960,NA,NA,NA
26501,265,1961,NA,NA,NA
26501,265,1962,NA,NA,NA
26501,265,1963,NA,NA,NA
26501,265,1964,NA,NA,NA
26501,265,1965,NA,NA,NA
26501,265,1966,NA,NA,NA
26501,265,1967,NA,NA,NA
26501,265,1968,NA,NA,NA
26501,265,1969,NA,NA,NA
26501,265,1970,NA,NA,NA
26501,265,1971,NA,NA,NA
26501,265,1972,NA,NA,NA
26501,265,1973,NA,NA,NA
26501,265,1974,NA,NA,NA
26501,265,1975,NA,NA,NA
26501,265,1976,NA,NA,NA
26501,265,1977,NA,NA,NA
26501,265,1978,NA,NA,NA
26501,265,1979,NA,NA,NA
26501,265,1980,NA,4,1
26501,265,1981,NA,NA,NA
26501,265,1982,NA,NA,NA
26501,265,1983,NA,NA,NA
26501,265,1984,NA,NA,NA
26501,265,1985,NA,NA,NA
26501,265,1986,NA,NA,NA
26501,265,1987,NA,NA,NA
26501,265,1988,NA,NA,NA
26501,265,1989,NA,NA,NA
31001,310,1946,0.0573011,NA,NA
31001,310,1947,0.0573011,NA,NA
31001,310,1948,0.0573011,NA,NA
31001,310,1949,0.0573011,NA,NA
31001,310,1950,0.0573011,NA,NA
31001,310,1951,0.0573011,NA,NA
31001,310,1952,0.0573011,NA,NA
31001,310,1953,0.0573011,NA,NA
31001,310,1954,0.0573011,NA,NA
31001,310,1955,0.0573011,NA,NA
31001,310,1956,0.0573011,NA,NA
31001,310,1957,0.0573011,NA,NA
31001,310,1958,0.0573011,NA,NA
31001,310,1959,0.0573011,NA,NA
31001,310,1960,0.0573011,NA,NA
31001,310,1961,0.0573011,NA,NA
31001,310,1962,0.0573011,NA,NA
31001,310,1963,0.0573011,NA,NA
31001,310,1964,0.0573011,NA,NA
31001,310,1965,0.0573011,NA,NA
31001,310,1966,0.0573011,NA,NA
31001,310,1967,0.0573011,NA,NA
31001,310,1968,0.0573011,NA,NA
31001,310,1969,0.0573011,NA,NA
31001,310,1970,0.0573011,NA,NA
31001,310,1971,0.0573011,NA,NA
31001,310,1972,0.0573011,NA,NA
31001,310,1973,0.0573011,NA,NA
31001,310,1974,0.0573011,NA,NA
31001,310,1975,0.0573011,NA,NA
31001,310,1976,0.0573011,NA,NA
31001,310,1977,0.0573011,NA,NA
31001,310,1978,0.0573011,NA,NA
31001,310,1979,0.0573011,NA,NA
31001,310,1980,0.0573011,1,1
31001,310,1981,0.0573011,NA,NA
31001,310,1982,0.0573011,NA,NA
31001,310,1983,0.0573011,NA,NA
31001,310,1984,0.0573011,NA,NA
31001,310,1985,0.0573011,NA,NA
31001,310,1986,0.0573011,NA,NA
31001,310,1987,0.0573011,NA,NA
31001,310,1988,0.0573011,NA,NA
31001,310,1989,0.0573011,NA,NA
31001,310,1990,0.0573011,1,3
31001,310,1991,0.05704088,1,3
31001,310,1992,0.056780660000000004,1,3
31001,310,1993,0.05652044,1,3
31001,310,1994,0.05626022,1,3
31001,310,1995,0.056,1,3
31001,310,1996,0.056,1,3
31001,310,1997,0.056,1,3
31001,310,1998,0.056,1,3
31001,310,1999,0.05416666666666667,1,3
31001,310,2000,0.052333333333333336,1,3
31001,310,2001,0.0505,1,3
31001,310,2002,0.048666666666666664,1,3
31001,310,2003,0.04683333333333333,1,3
31001,310,2004,0.045,1,3
31001,310,2005,0.045,1,3
31001,310,2006,0.045,1,3
31501,315,1946,0.041,NA,NA
31501,315,1947,0.041,NA,NA
31501,315,1948,0.041,NA,NA
31501,315,1949,0.041,NA,NA
31501,315,1950,0.041,NA,NA
31501,315,1951,0.041,NA,NA
31501,315,1952,0.041,NA,NA
31501,315,1953,0.041,NA,NA
31501,315,1954,0.041,NA,NA
31501,315,1955,0.041,NA,NA
31501,315,1956,0.041,NA,NA
31501,315,1957,0.041,NA,NA
31501,315,1958,0.041,NA,NA
31501,315,1959,0.041,NA,NA
31501,315,1960,0.041,NA,NA
31501,315,1961,0.041,NA,NA
31501,315,1962,0.041,NA,NA
31501,315,1963,0.041,NA,NA
31501,315,1964,0.041,NA,NA
31501,315,1965,0.041,NA,NA
31501,315,1966,0.041,NA,NA
31501,315,1967,0.041,NA,NA
31501,315,1968,0.041,NA,NA
31501,315,1969,0.041,NA,NA
31501,315,1970,0.041,NA,NA
31501,315,1971,0.041,NA,NA
31501,315,1972,0.041,NA,NA
31501,315,1973,0.041,NA,NA
31501,315,1974,0.041,NA,NA
31501,315,1975,0.041,NA,NA
31501,315,1976,0.041,NA,NA
31501,315,1977,0.041,NA,NA
31501,315,1978,0.041,NA,NA
31501,315,1979,0.041,NA,NA
31501,315,1980,0.041,2,2
31501,315,1981,0.041,NA,NA
31501,315,1982,0.041,NA,NA
31501,315,1983,0.041,NA,NA
31501,315,1984,0.041,NA,NA
31501,315,1985,0.041,NA,NA
31501,315,1986,0.041,NA,NA
31501,315,1987,0.041,NA,NA
31501,315,1988,0.041,NA,NA
31501,315,1989,0.041,NA,NA
31501,315,1990,0.041,NA,NA
31501,315,1991,NA,NA,NA
31501,315,1992,NA,NA,NA
31503,315,1946,0.3094,NA,NA
31503,315,1947,0.3094,NA,NA
31503,315,1948,0.3094,NA,NA
31503,315,1949,0.3094,NA,NA
31503,315,1950,0.3094,NA,NA
31503,315,1951,0.3094,NA,NA
31503,315,1952,0.3094,NA,NA
31503,315,1953,0.3094,NA,NA
31503,315,1954,0.3094,NA,NA
31503,315,1955,0.3094,NA,NA
31503,315,1956,0.3094,NA,NA
31503,315,1957,0.3094,NA,NA
31503,315,1958,0.3094,NA,NA
31503,315,1959,0.3094,NA,NA
31503,315,1960,0.3094,NA,NA
31503,315,1961,0.3094,NA,NA
31503,315,1962,0.3094,NA,NA
31503,315,1963,0.3094,NA,NA
31503,315,1964,0.3094,NA,NA
31503,315,1965,0.3094,NA,NA
31503,315,1966,0.3094,NA,NA
31503,315,1967,0.3094,NA,NA
31503,315,1968,0.3094,NA,NA
31503,315,1969,0.3094,NA,NA
31503,315,1970,0.3094,NA,NA
31503,315,1971,0.3094,NA,NA
31503,315,1972,0.3094,NA,NA
31503,315,1973,0.3094,NA,NA
31503,315,1974,0.3094,NA,NA
31503,315,1975,0.3094,NA,NA
31503,315,1976,0.3094,NA,NA
31503,315,1977,0.3094,NA,NA
31503,315,1978,0.3094,NA,NA
31503,315,1979,0.3094,NA,NA
31503,315,1980,0.3094,0,0
31503,315,1981,0.3094,NA,NA
31503,315,1982,0.3094,NA,NA
31503,315,1983,0.3094,NA,NA
31503,315,1984,0.3094,NA,NA
31503,315,1985,0.3094,NA,NA
31503,315,1986,0.3094,NA,NA
31503,315,1987,0.3094,NA,NA
31503,315,1988,0.3094,NA,NA
31503,315,1989,0.3094,NA,NA
31503,315,1990,0.3094,NA,NA
31503,315,1991,NA,NA,NA
31503,315,1992,NA,NA,NA
31602,316,1993,0.026,3,3
31602,316,1994,0.026,3,3
31602,316,1995,0.026,3,3
31602,316,1996,0.026,3,3
31602,316,1997,0.026,3,3
31602,316,1998,0.026,3,3
31602,316,1999,0.024149999999999998,3,3
31602,316,2000,0.0223,3,3
31602,316,2001,0.02045,3,3
31602,316,2002,0.0186,3,3
31602,316,2003,0.01675,3,3
31602,316,2004,0.0149,3,3
31602,316,2005,0.0149,3,3
31602,316,2006,0.0149,3,3
31603,316,1993,0.03,1,1
31603,316,1994,0.03,1,1
31603,316,1995,0.03,1,1
31603,316,1996,0.03,1,1
31603,316,1997,0.03,1,1
31603,316,1998,0.03,1,1
31603,316,1999,0.028133333333333333,1,1
31603,316,2000,0.026266666666666667,1,1
31603,316,2001,0.024399999999999998,0,0
31603,316,2002,0.022533333333333336,0,0
31603,316,2003,0.020666666666666667,0,0
31603,316,2004,0.0188,0,0
31603,316,2005,0.0188,0,0
31603,316,2006,0.0188,0,0
31701,317,1993,0.108,4,0
31701,317,1994,0.108,4,0
31701,317,1995,0.108,4,0
31701,317,1996,0.108,4,0
31701,317,1997,0.108,4,0
31701,317,1998,0.108,4,0
31701,317,1999,0.10766666666666666,1,0
31701,317,2000,0.10733333333333334,1,0
31701,317,2001,0.107,0,0
31701,317,2002,0.10666666666666666,0,0
31701,317,2003,0.10633333333333334,0,0
31701,317,2004,0.106,0,2
31701,317,2005,0.106,0,2
31701,317,2006,0.106,0,2
31702,317,1993,0.093,3,3
31702,317,1994,0.093,3,3
31702,317,1995,0.093,3,3
31702,317,1996,0.093,3,3
31702,317,1997,0.093,3,3
31702,317,1998,0.093,3,3
31702,317,1999,0.08381666666666666,1,2
31702,317,2000,0.07463333333333333,1,2
31702,317,2001,0.06545000000000001,1,2
31702,317,2002,0.05626666666666667,1,2
31702,317,2003,0.04708333333333333,1,2
31702,317,2004,0.0379,1,1
31702,317,2005,0.0379,1,1
31702,317,2006,0.0379,1,1
32501,325,1946,0.0050612,NA,NA
32501,325,1947,0.0050612,NA,NA
32501,325,1948,0.0050612,NA,NA
32501,325,1949,0.0050612,NA,NA
32501,325,1950,0.0050612,NA,NA
32501,325,1951,0.0050612,NA,NA
32501,325,1952,0.0050612,NA,NA
32501,325,1953,0.0050612,NA,NA
32501,325,1954,0.0050612,NA,NA
32501,325,1955,0.0050612,NA,NA
32501,325,1956,0.0050612,NA,NA
32501,325,1957,0.0050612,NA,NA
32501,325,1958,0.0050612,NA,NA
32501,325,1959,0.0050612,NA,NA
32501,325,1960,0.0050612,NA,NA
32501,325,1961,0.0050612,NA,NA
32501,325,1962,0.0050612,NA,NA
32501,325,1963,0.0050612,NA,NA
32501,325,1964,0.0050612,NA,NA
32501,325,1965,0.0050612,NA,NA
32501,325,1966,0.0050612,NA,NA
32501,325,1967,0.0050612,NA,NA
32501,325,1968,0.0050612,NA,NA
32501,325,1969,0.0050612,NA,NA
32501,325,1970,0.0050612,NA,NA
32501,325,1971,0.0050612,NA,NA
32501,325,1972,0.0050612,NA,NA
32501,325,1973,0.0050612,NA,NA
32501,325,1974,0.0050612,NA,NA
32501,325,1975,0.0050612,NA,NA
32501,325,1976,0.0050612,NA,NA
32501,325,1977,0.0050612,NA,NA
32501,325,1978,0.0050612,NA,NA
32501,325,1979,0.0050612,NA,NA
32501,325,1980,0.0050612,0,0
32501,325,1981,0.0050612,NA,NA
32501,325,1982,0.0050612,NA,NA
32501,325,1983,0.0050612,NA,NA
32501,325,1984,0.0050612,NA,NA
32501,325,1985,0.0050612,NA,NA
32501,325,1986,0.0050612,NA,NA
32501,325,1987,0.0050612,NA,NA
32501,325,1988,0.0050612,NA,NA
32501,325,1989,0.0050612,NA,NA
32501,325,1990,0.0050612,0,0
32501,325,1991,0.00506896,0,0
32501,325,1992,0.00507672,0,0
32501,325,1993,0.005084480000000001,0,0
32501,325,1994,0.0050922400000000005,0,0
32501,325,1995,0.0051,0,0
32501,325,1996,0.0051,0,0
32501,325,1997,0.0051,0,0
32501,325,1998,0.0051,0,0
32501,325,1999,0.005083333333333334,0,0
32501,325,2000,0.005066666666666667,0,0
32501,325,2001,0.005050000000000001,0,0
32501,325,2002,0.005033333333333333,0,0
32501,325,2003,0.005016666666666667,0,0
32501,325,2004,0.005,0,0
32501,325,2005,0.005,0,0
32501,325,2006,0.005,0,0
32503,325,1946,0.0336676,NA,NA
32503,325,1947,0.0336676,NA,NA
32503,325,1948,0.0336676,NA,NA
32503,325,1949,0.0336676,NA,NA
32503,325,1950,0.0336676,NA,NA
32503,325,1951,0.0336676,NA,NA
32503,325,1952,0.0336676,NA,NA
32503,325,1953,0.0336676,NA,NA
32503,325,1954,0.0336676,NA,NA
32503,325,1955,0.0336676,NA,NA
32503,325,1956,0.0336676,NA,NA
32503,325,1957,0.0336676,NA,NA
32503,325,1958,0.0336676,NA,NA
32503,325,1959,0.0336676,NA,NA
32503,325,1960,0.0336676,NA,NA
32503,325,1961,0.0336676,NA,NA
32503,325,1962,0.0336676,NA,NA
32503,325,1963,0.0336676,NA,NA
32503,325,1964,0.0336676,NA,NA
32503,325,1965,0.0336676,NA,NA
32503,325,1966,0.0336676,NA,NA
32503,325,1967,0.0336676,NA,NA
32503,325,1968,0.0336676,NA,NA
32503,325,1969,0.0336676,NA,NA
32503,325,1970,0.0336676,NA,NA
32503,325,1971,0.0336676,NA,NA
32503,325,1972,0.0336676,NA,NA
32503,325,1973,0.0336676,NA,NA
32503,325,1974,0.0336676,NA,NA
32503,325,1975,0.0336676,NA,NA
32503,325,1976,0.0336676,NA,NA
32503,325,1977,0.0336676,NA,NA
32503,325,1978,0.0336676,NA,NA
32503,325,1979,0.0336676,NA,NA
32503,325,1980,0.0336676,0,1
32503,325,1981,0.0336676,NA,NA
32503,325,1982,0.0336676,NA,NA
32503,325,1983,0.0336676,NA,NA
32503,325,1984,0.0336676,NA,NA
32503,325,1985,0.0336676,NA,NA
32503,325,1986,0.0336676,NA,NA
32503,325,1987,0.0336676,NA,NA
32503,325,1988,0.0336676,NA,NA
32503,325,1989,0.0336676,NA,NA
32503,325,1990,0.0336676,0,1
32503,325,1991,0.03273408,0,1
32503,325,1992,0.03180056,0,1
32503,325,1993,0.030867040000000002,0,1
32503,325,1994,0.02993352,0,1
32503,325,1995,0.029,0,1
32503,325,1996,0.029,0,1
32503,325,1997,0.029,0,1
32503,325,1998,0.029,0,1
32503,325,1999,0.028833333333333336,0,1
32503,325,2000,0.028666666666666667,0,1
32503,325,2001,0.0285,0,1
32503,325,2002,0.028333333333333335,0,1
32503,325,2003,0.028166666666666666,0,1
32503,325,2004,0.028,0,1
32503,325,2005,0.028,0,1
32503,325,2006,0.028,0,1
32504,325,1946,0.0020722,NA,NA
32504,325,1947,0.0020722,NA,NA
32504,325,1948,0.0020722,NA,NA
32504,325,1949,0.0020722,NA,NA
32504,325,1950,0.0020722,NA,NA
32504,325,1951,0.0020722,NA,NA
32504,325,1952,0.0020722,NA,NA
32504,325,1953,0.0020722,NA,NA
32504,325,1954,0.0020722,NA,NA
32504,325,1955,0.0020722,NA,NA
32504,325,1956,0.0020722,NA,NA
32504,325,1957,0.0020722,NA,NA
32504,325,1958,0.0020722,NA,NA
32504,325,1959,0.0020722,NA,NA
32504,325,1960,0.0020722,NA,NA
32504,325,1961,0.0020722,NA,NA
32504,325,1962,0.0020722,NA,NA
32504,325,1963,0.0020722,NA,NA
32504,325,1964,0.0020722,NA,NA
32504,325,1965,0.0020722,NA,NA
32504,325,1966,0.0020722,NA,NA
32504,325,1967,0.0020722,NA,NA
32504,325,1968,0.0020722,NA,NA
32504,325,1969,0.0020722,NA,NA
32504,325,1970,0.0020722,NA,NA
32504,325,1971,0.0020722,NA,NA
32504,325,1972,0.0020722,NA,NA
32504,325,1973,0.0020722,NA,NA
32504,325,1974,0.0020722,NA,NA
32504,325,1975,0.0020722,NA,NA
32504,325,1976,0.0020722,NA,NA
32504,325,1977,0.0020722,NA,NA
32504,325,1978,0.0020722,NA,NA
32504,325,1979,0.0020722,NA,NA
32504,325,1980,0.0020722,3,3
32504,325,1981,0.0020722,NA,NA
32504,325,1982,0.0020722,NA,NA
32504,325,1983,0.0020722,NA,NA
32504,325,1984,0.0020722,NA,NA
32504,325,1985,0.0020722,NA,NA
32504,325,1986,0.0020722,NA,NA
32504,325,1987,0.0020722,NA,NA
32504,325,1988,0.0020722,NA,NA
32504,325,1989,0.0020722,NA,NA
32504,325,1990,0.0020722,3,3
32504,325,1991,0.00201776,3,3
32504,325,1992,0.00196332,3,3
32504,325,1993,0.00190888,3,3
32504,325,1994,0.00185444,3,3
32504,325,1995,0.0018,3,3
32504,325,1996,0.0018,3,3
32504,325,1997,0.0018,3,3
32504,325,1998,0.0018,3,3
32504,325,1999,0.0018333333333333333,3,3
32504,325,2000,0.0018666666666666666,3,3
32504,325,2001,0.0019,3,3
32504,325,2002,0.0019333333333333333,3,3
32504,325,2003,0.001966666666666667,3,3
32504,325,2004,0.002,3,3
32504,325,2005,0.002,3,3
32504,325,2006,0.002,3,3
33901,339,1946,0.0454133,NA,NA
33901,339,1947,0.0454133,NA,NA
33901,339,1948,0.0454133,NA,NA
33901,339,1949,0.0454133,NA,NA
33901,339,1950,0.0454133,NA,NA
33901,339,1951,0.0454133,NA,NA
33901,339,1952,0.0454133,NA,NA
33901,339,1953,0.0454133,NA,NA
33901,339,1954,0.0454133,NA,NA
33901,339,1955,0.0454133,NA,NA
33901,339,1956,0.0454133,NA,NA
33901,339,1957,0.0454133,NA,NA
33901,339,1958,0.0454133,NA,NA
33901,339,1959,0.0454133,NA,NA
33901,339,1960,0.0454133,NA,NA
33901,339,1961,0.0454133,NA,NA
33901,339,1962,0.0454133,NA,NA
33901,339,1963,0.0454133,NA,NA
33901,339,1964,0.0454133,NA,NA
33901,339,1965,0.0454133,NA,NA
33901,339,1966,0.0454133,NA,NA
33901,339,1967,0.0454133,NA,NA
33901,339,1968,0.0454133,NA,NA
33901,339,1969,0.0454133,NA,NA
33901,339,1970,0.0454133,NA,NA
33901,339,1971,0.0454133,NA,NA
33901,339,1972,0.0454133,NA,NA
33901,339,1973,0.0454133,NA,NA
33901,339,1974,0.0454133,NA,NA
33901,339,1975,0.0454133,NA,NA
33901,339,1976,0.0454133,NA,NA
33901,339,1977,0.0454133,NA,NA
33901,339,1978,0.0454133,NA,NA
33901,339,1979,0.0454133,NA,NA
33901,339,1980,0.0454133,2,0
33901,339,1981,0.0454133,NA,NA
33901,339,1982,0.0454133,NA,NA
33901,339,1983,0.0454133,NA,NA
33901,339,1984,0.0454133,NA,NA
33901,339,1985,0.0454133,NA,NA
33901,339,1986,0.0454133,NA,NA
33901,339,1987,0.0454133,NA,NA
33901,339,1988,0.0454133,NA,NA
33901,339,1989,0.0454133,NA,NA
33901,339,1990,0.0454133,2,0
